-0.5248542645700975,-0.8283726467743135,-0.8071974153547348,-0.819101378996818
-0.516971459283657,-0.8059751469603393,-0.8033129773843535,-0.8035308380057589
-0.5424389840552346,-0.8113326884440808,-0.8149662912954971,-0.8118275496287319
-0.5671623279081626,-0.8168762556737854,-0.8223616635852613,-0.8239884831035009
-0.642903408072985,-0.8403154996651536,-0.8465647001699437,-0.8778602818608885
-0.6410567369044833,-0.8713445940918223,-0.8711038900405248,-0.8860433398999852
-0.6332841806430274,-0.882915395490736,-0.8793209703624851,-0.878087589028641
-0.6231688326006368,-0.868628618200759,-0.8728220068351165,-0.8679345355356876
-0.6359577194989183,-0.8778182900513432,-0.8838777149046628,-0.8782012426125174
-0.626090431762744,-0.8672148225314384,-0.8745027732646082,-0.8694878011819975
-0.6141835370643443,-0.8771485973658755,-0.8707303863895266,-0.8761933626307021
-0.5958821989168033,-0.8505097105439392,-0.8577324593347897,-0.8585770571298685
-0.7431473340407646,-0.944043455614257,-0.9507348684333388,-0.9524928019396881
-0.7444427600843406,-0.9524146141826029,-0.9551048611500172,-0.9497272313986971
-0.7570662734451441,-0.9518193317955206,-0.9569350290399086,-0.959463555084104
-0.7885148078221684,-0.9681523922910931,-0.9736306422395276,-0.9813986967722386
-0.7923459614404036,-0.978421013468264,-0.9814742189104895,-0.9848461888164877
-0.7596846877885424,-0.9806533224198228,-0.9706052626664423,-0.9758296711622976
-0.765968882212698,-0.9671478532628917,-0.9712028685080392,-0.9681391119866649
-0.7593263784573405,-0.9579953865615001,-0.9637701458531753,-0.9648431580542509
-0.7573418960076073,-0.9543864870898133,-0.960968868470689,-0.9573041369904534
-0.7455728125904386,-0.9545353076865839,-0.959288102041197,-0.9517729959084713
-0.7147306478508331,-0.9437830195699084,-0.9394550581731933,-0.9404834065767544
-0.6796714579055443,-0.9357467073442964,-0.9138700580798174,-0.9292317017729963
-0.6860383390984386,-0.9132375920827442,-0.9165219340019046,-0.9108577057129872
-0.6775767264308259,-0.9104844110424883,-0.9128989485872223,-0.9090013638430068
-0.673139203175172,-0.9041967408289306,-0.9070349412665504,-0.9009698439157452
-0.6884086931356201,-0.9118610015626163,-0.918875007003193,-0.9104030913774819
-0.6711271584691925,-0.907024332167572,-0.9082675033148446,-0.8990377329898473
-0.6778247867370422,-0.9050896644095543,-0.9116663865389281,-0.9089634793150481
-0.6893733721042405,-0.9025225091152616,-0.9099482697443364,-0.9131307773905142
-0.686727395504596,-0.9212739043083564,-0.9176050945897993,-0.9222230641006217
-0.6919090996788997,-0.9172557481955501,-0.9198087661306886,-0.9133959690862257
-0.6661659523448589,-0.919302031401146,-0.9007227295646811,-0.9125246249431735
-0.682813555117622,-0.9043083562765089,-0.9027769996451711,-0.9052886801030462
-0.687857448010694,-0.9134980281270928,-0.9192485106541914,-0.9172980754659801
-0.6774389151495941,-0.9128655405908177,-0.9123386931107249,-0.9075617517805732
-0.6790650882681257,-0.9142793362601382,-0.9109940799671312,-0.9083952113956664
-0.654093684108981,-0.9079544608973882,-0.897211795245298,-0.903432338233066
-0.6544795556964296,-0.8920306570429348,-0.8863801893663508,-0.8886952568570998
-0.6430687816104625,-0.88522211474068,-0.8861934375408516,-0.8836944991665407
-0.6462384410787869,-0.8857057816801845,-0.8893682185743363,-0.8796029701469923
-0.6654768959387014,-0.888607783317211,-0.8921694959568227,-0.8964615850886501
-0.6910271074790184,-0.9115633603690751,-0.9176050945897993,-0.9295726625246252
-0.6859556523296997,-0.9097031029094427,-0.9131977515080207,-0.9068798302773151
-0.6850185356173257,-0.907880050599003,-0.9126001456664234,-0.9059706016063043
-0.7039538056585313,-0.9117493861150383,-0.9118531383644273,-0.9179421124412794
-0.6905034246103385,-0.9264826251953271,-0.9209666274487829,-0.9193438399757543
-0.6557749817400051,-0.9102611801473324,-0.9007974302948809,-0.9074859827246557
-0.6607086256080925,-0.8986903787484186,-0.8916092404803253,-0.8925594787088957
-0.6465691881537425,-0.895713966813007,-0.8902646273367321,-0.8899454462797398
-0.6358199082176865,-0.8877520648857802,-0.8857825835247535,-0.8800954690104565
-0.6112619379022366,-0.8836222933253963,-0.8646422768782562,-0.8778602818608885
-0.6125849262020591,-0.8691866954386489,-0.8669206491493453,-0.866494923473254
-0.5947521464107051,-0.8623409479872015,-0.8458176928679475,-0.856607061676012
-0.5780769813816959,-0.8551231490438276,-0.8432031673109601,-0.8594484012729204
-0.5875859597866679,-0.8401294739191905,-0.8437634227874573,-0.8407713289892411
-0.5690641235891571,-0.8430686807054095,-0.8419332548975664,-0.8433095923624796
-0.5754034425258052,-0.8393109606369522,-0.8344631818776027,-0.8333838460372787
-0.551396717335281,-0.8300468784879826,-0.8249761891422485,-0.8215638733141388
-0.5715998511638163,-0.8274425180444973,-0.8287112256522304,-0.8343309592362482
-0.5913068643799182,-0.8305677505766798,-0.8345005322427024,-0.8405819063494473
-0.5756790650882682,-0.8509189671850583,-0.8456309410424483,-0.8522124564327931
-0.5875032730179293,-0.8423245777215567,-0.8447718826451527,-0.8450143961206247
-0.6080371539214202,-0.8552347644914058,-0.8614301454796718,-0.8592589786331266
-0.6158097101828754,-0.8667311555919339,-0.8662109922124486,-0.8640324291559329
-0.6198889241073273,-0.8736885184909591,-0.8682652622929385,-0.8702076072132143
-0.6308311398371071,-0.8643500260436046,-0.8697966272620312,-0.8716093347476894
-0.60580461116547,-0.8635315127613661,-0.8670327002446445,-0.8588801333535387
-0.5644336645397792,-0.847979760398839,-0.8351354884493991,-0.8419836338839222
-0.6370326474925239,-0.8383436267579434,-0.8428670140250618,-0.8735035611456283
-0.6879676970356794,-0.8838455242205523,-0.8897043718602347,-0.9147976966207005
-0.678348469605722,-0.9106332316392589,-0.9010962332156793,-0.9047204121836645
-0.6841641056736907,-0.9115633603690751,-0.9101723719349353,-0.9126382785270499
-0.7065722200019295,-0.9159535679738076,-0.9037481091377664,-0.9198363388392183
-0.7154748287694832,-0.9185951335664857,-0.9175303938595996,-0.9258220942567059
-0.7112578035637998,-0.9396532480095245,-0.9368778829813058,-0.9364297620851647
-0.7011700177776552,-0.9297566783242801,-0.9216762843856796,-0.923018639187756
-0.6779350357620277,-0.91907880050599,-0.9128989485872223,-0.9125246249431735
-0.6621418629328999,-0.9062802291837191,-0.9004986273740823,-0.899643885437188
-0.6634648512327221,-0.898653173599226,-0.9028517003753707,-0.8979390816790425
-0.6913302922977274,-0.9024108936676836,-0.9040842624236649,-0.9168055766025158
-0.6924603448038258,-0.9194508519979165,-0.9124133938409245,-0.9176011516896503
-0.6846877885423701,-0.9242503162437681,-0.9189123573682929,-0.9168055766025158
-0.6743519424500088,-0.9086613587320485,-0.9063999850598536,-0.9010456129716629
-0.7129666634510701,-0.9155071061834958,-0.919323211384391,-0.9239657523867255
-0.6838884831112275,-0.9357467073442964,-0.914355612826115,-0.9273753599030161
-0.6695009853506608,-0.9162512091673487,-0.9025528974545722,-0.916616153962722
-0.6795060843680663,-0.9138328744698268,-0.9035240069471675,-0.914532504924989
-0.667103069057233,-0.9024480988168764,-0.9038975105981657,-0.8986210031823005
-0.690282926560368,-0.9072847682119205,-0.9069228901712512,-0.9089255947870893
-0.6936455218224165,-0.9250316243768137,-0.9182027004313964,-0.9168434611304745
-0.6741038821437921,-0.9165860555100824,-0.906101182139055,-0.9108577057129872
-0.6251257527941236,-0.8931840166679068,-0.8780137075839913,-0.8878617972420066
-0.6413047972106996,-0.8637919488057146,-0.8635964666554612,-0.8778602818608885
-0.7035403718148368,-0.8799761887045168,-0.8736810652324125,-0.9241551750265196
-0.6658627675261499,-0.9255524964655109,-0.9047939193605614,-0.9179421124412794
-0.702437881564985,-0.9015923803854453,-0.9083048536799445,-0.925481133505077
-0.6786516544244314,-0.9234318029615298,-0.9161484303509062,-0.9233595999393851
-0.6945826385347906,-0.9095170771634795,-0.9118157879993274,-0.9200636460069711
-0.7279329685928091,-0.9246223677356946,-0.9307897734700352,-0.9400666767692076
-0.7202155368438459,-0.9342585013765905,-0.9356079705679121,-0.9399909077132902
-0.7370009508978406,-0.9484336632189894,-0.9490914523689467,-0.9490074253674803
-0.7572592092388684,-0.9473919190415954,-0.9526023866883295,-0.9575693286861648
-0.7844080316414703,-0.978755859810998,-0.9848731021345731,-0.977686013032278
-0.7634882791505313,-0.9816578614480245,-0.9703064597456437,-0.9745415972116991
-0.7859790802475091,-0.971984522657936,-0.9746764524623224,-0.9812092741324447
-0.758058514670011,-0.9700870600491107,-0.9675425327282572,-0.967760266707077
-0.7644805203753979,-0.9494754073963838,-0.9565241750238105,-0.9608652826185788
-0.7583892617449663,-0.9712404196740827,-0.9693353502530484,-0.9659039248370969
-0.7912434711905516,-0.9557630776099413,-0.9613050217565873,-0.9807925443248979
-0.8005870760580462,-0.9825135798794553,-0.9892430948512518,-0.9960978936202458
-0.8116119785565648,-0.9974328447057073,-0.995405905092722,-0.995908470980452
-0.8172071165745629,-0.9982141528387527,-0.9989915401423044,-1.0000000000000002
-0.8022132491765774,-1.0,-0.9999999999999998,-0.9989392332171545
-0.7847663409726722,-0.9957586129920382,-0.981997124021887,-0.994847704197606
-0.7554125380703662,-0.975444601532852,-0.9632472407417778,-0.9686694953780879
