663.59,-0.8283726467743135,-0.8071974153547348,-0.819101378996818
666.45,-0.8059751469603393,-0.8033129773843535,-0.8035308380057589
657.21,-0.8113326884440808,-0.8149662912954971,-0.8118275496287319
648.24,-0.8168762556737854,-0.8223616635852613,-0.8239884831035009
620.76,-0.8403154996651536,-0.8465647001699437,-0.8778602818608885
621.43,-0.8713445940918223,-0.8711038900405248,-0.8860433398999852
624.25,-0.882915395490736,-0.8793209703624851,-0.878087589028641
627.92,-0.868628618200759,-0.8728220068351165,-0.8679345355356876
623.28,-0.8778182900513432,-0.8838777149046628,-0.8782012426125174
626.86,-0.8672148225314384,-0.8745027732646082,-0.8694878011819975
631.18,-0.8771485973658755,-0.8707303863895266,-0.8761933626307021
637.82,-0.8505097105439392,-0.8577324593347897,-0.8585770571298685
584.39,-0.944043455614257,-0.9507348684333388,-0.9524928019396881
583.92,-0.9524146141826029,-0.9551048611500172,-0.9497272313986971
579.34,-0.9518193317955206,-0.9569350290399086,-0.959463555084104
567.93,-0.9681523922910931,-0.9736306422395276,-0.9813986967722386
566.54,-0.978421013468264,-0.9814742189104895,-0.9848461888164877
578.39,-0.9806533224198228,-0.9706052626664423,-0.9758296711622976
576.11,-0.9671478532628917,-0.9712028685080392,-0.9681391119866649
578.52,-0.9579953865615001,-0.9637701458531753,-0.9648431580542509
579.24,-0.9543864870898133,-0.960968868470689,-0.9573041369904534
583.51,-0.9545353076865839,-0.959288102041197,-0.9517729959084713
594.7,-0.9437830195699084,-0.9394550581731933,-0.9404834065767544
607.42,-0.9357467073442964,-0.9138700580798174,-0.9292317017729963
605.11,-0.9132375920827442,-0.9165219340019046,-0.9108577057129872
608.18,-0.9104844110424883,-0.9128989485872223,-0.9090013638430068
609.79,-0.9041967408289306,-0.9070349412665504,-0.9009698439157452
604.25,-0.9118610015626163,-0.918875007003193,-0.9104030913774819
610.52,-0.907024332167572,-0.9082675033148446,-0.8990377329898473
608.09,-0.9050896644095543,-0.9116663865389281,-0.9089634793150481
603.9,-0.9025225091152616,-0.9099482697443364,-0.9131307773905142
604.86,-0.9212739043083564,-0.9176050945897993,-0.9222230641006217
602.98,-0.9172557481955501,-0.9198087661306886,-0.9133959690862257
612.32,-0.919302031401146,-0.9007227295646811,-0.9125246249431735
606.28,-0.9043083562765089,-0.9027769996451711,-0.9052886801030462
604.45,-0.9134980281270928,-0.9192485106541914,-0.9172980754659801
608.23,-0.9128655405908177,-0.9123386931107249,-0.9075617517805732
607.64,-0.9142793362601382,-0.9109940799671312,-0.9083952113956664
616.7,-0.9079544608973882,-0.897211795245298,-0.903432338233066
616.56,-0.8920306570429348,-0.8863801893663508,-0.8886952568570998
